City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
172,natchitoches,31.7668,-93.1335,24.99,57,40,3.09,US,1684687011
173,belyy yar,53.6039,91.3903,15.94,25,0,3.0,RU,1684687012
174,kenora,49.8167,-94.4337,13.54,58,75,5.66,CA,1684686894
175,nadym,65.5333,72.5167,4.99,73,63,1.61,RU,1684687014
176,jamestown,42.097,-79.2353,20.01,50,0,4.12,US,1684686858
177,namsos,64.4662,11.4957,12.95,76,75,1.54,NO,1684687015
178,lazaro cardenas,17.9583,-102.2,31.93,59,48,4.17,MX,1684686761
179,kailua-kona,19.6406,-155.9956,24.98,89,100,2.24,US,1684686607
180,cabo san lucas,22.8909,-109.9124,33.67,54,0,1.03,MX,1684686882
181,price,39.5994,-110.8107,20.62,48,0,0.0,US,1684687016
182,guaiba,-30.1139,-51.325,21.92,78,40,3.09,BR,1684687017
183,vorgashor,67.5833,63.95,1.65,100,100,2.84,RU,1684687017
184,tromso,69.6496,18.957,10.77,87,75,6.69,NO,1684686792
185,reggane,26.7158,0.1714,36.77,6,1,8.11,DZ,1684687018
186,hawaiian paradise park,19.5933,-154.9731,22.24,97,75,2.06,US,1684687019
187,bazarnyy syzgan,53.7512,46.7535,14.63,60,35,2.43,RU,1684687019
188,sungailiat,-1.85,106.1333,26.35,87,95,2.56,ID,1684687019
189,hami,42.8,93.45,24.27,11,98,1.73,CN,1684687020
190,georgetown,5.4112,100.3354,28.97,73,20,0.0,MY,1684686752
191,bundi,25.4417,75.6417,34.87,23,84,4.75,IN,1684686755
192,port douglas,-16.4833,145.4667,21.48,75,68,4.76,AU,1684687021
193,askoy,60.4092,5.226,19.42,48,0,3.09,NO,1684687022
194,lebork,54.5392,17.7501,21.35,45,91,4.16,PL,1684687022
195,afaahiti,-17.75,-149.2833,23.93,77,45,0.35,PF,1684687022
196,fale old settlement,-9.3852,-171.2468,28.45,78,100,4.3,TK,1684687023
197,ribeira grande,38.5167,-28.7,20.22,60,20,7.2,PT,1684687024
198,filadelfia,39.9523,-75.1638,22.44,57,75,7.2,US,1684686974
199,naze,28.3667,129.4833,20.51,80,100,2.21,JP,1684687024
200,kayangel,8.0823,134.7173,28.32,75,100,1.38,PW,1684687025
201,east london,-33.0153,27.9116,14.52,82,75,6.69,ZA,1684687025
202,santa ana,33.7456,-117.8678,20.99,89,100,1.54,US,1684686744
203,broken hill,-31.95,141.4333,8.34,80,0,4.06,AU,1684687026
204,astrakhan,46.3497,48.0408,18.93,68,0,4.02,RU,1684687027
205,petropavlovsk-kamchatsky,53.0452,158.6483,2.33,100,100,2.0,RU,1684687027
206,kununurra,-15.7667,128.7333,17.99,36,4,3.6,AU,1684687027
207,cockburn town,21.4612,-71.1419,26.81,75,86,5.32,TC,1684686974
208,page,36.9147,-111.4558,21.93,44,0,2.68,US,1684687028
209,new prague,44.5433,-93.5761,24.32,41,29,0.45,US,1684687029
210,puerto gaitan,4.3133,-72.0816,28.21,77,88,2.67,CO,1684687029
211,vorkuta,67.5,64.0,1.82,100,100,2.85,RU,1684687029
212,machico,32.7,-16.7667,19.45,68,75,4.63,PT,1684687030
213,linjiang,41.8069,126.9078,5.84,94,74,0.11,CN,1684687030
